Dataset,Metric,Fit Method,Avg Accuracy,Std Accuracy,Avg Brier Score,Std Brier Score,Avg Time,Num Rules Avg,Num Rules Std,Num Preds Avg,Num Preds Std
Weight Lifting,Precision_Gini_Impurity,CON-FOLD (confidence_fit),0.8201242236024845,0.015895444291855985,0.8563683543472174,0.00791917601465788,1370.8433005332947,762.7,34.41269145727102,725.1,24.95529335965951
Weight Lifting,Precision_Gini_Impurity,FOLD-RM (fit),0.9987577639751553,0.0011711913560025558,0.9985047217377764,0.00113350154359975,11.932966017723084,14.5,0.8498365855987972,16.0,2.0
Weight Lifting,Precision_Information_Gain,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,3.4591553449630736,0.0,0.0,0.0,0.0
Weight Lifting,Precision_Information_Gain,FOLD-RM (fit),0.9988819875776397,0.00214762773994037,0.9989851263392546,0.001433221482699992,13.220313215255738,13.8,1.5491933384829664,16.3,1.4181364924121767
Weight Lifting,TP_Gini_Impurity,CON-FOLD (confidence_fit),0.010559006211180125,0.009057823128044455,0.7519854389957267,0.0014689489530396156,1003.200922870636,7.5,5.622375931144333,131.0,72.5074708794434
Weight Lifting,TP_Gini_Impurity,FOLD-RM (fit),0.9987577639751553,0.0016563146997929698,0.9988341301316025,0.001085933770387899,12.073312950134277,14.2,1.398411797560202,16.2,1.475729574745244
Weight Lifting,TP_Information_Gain,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,3.2409132957458495,0.0,0.0,0.0,0.0
Weight Lifting,TP_Information_Gain,FOLD-RM (fit),0.998136645962733,0.0015767646181912853,0.9981326330765092,0.0014792689375583202,12.471959710121155,13.8,1.8135294011647258,16.1,1.4491376746189437
Weight Lifting,information_gain,CON-FOLD (confidence_fit),0.9637267080745342,0.035797095462018196,0.9693185703210684,0.029617793738247147,4.522325038909912,8.9,3.0713731999438516,8.8,2.973961069759395
Weight Lifting,information_gain,FOLD-RM (fit),0.9990062111801242,0.0016354797232407165,0.9987072444399503,0.0017411844242002047,13.257330870628357,13.9,1.5951314818673863,16.4,1.1737877907772674
Weight Lifting,original,CON-FOLD (confidence_fit),0.9932919254658386,0.0054052733323662755,0.9932641997065218,0.005231753285180048,13.612487506866454,12.5,1.2692955176439848,13.6,1.07496769977314
Weight Lifting,original,FOLD-RM (fit),0.9987577639751553,0.0014344106066823325,0.9985977884722732,0.0013688762049189204,13.09433012008667,15.1,0.9944289260117534,17.0,1.63299316185545
Wine,Gini_Impurity,CON-FOLD (confidence_fit),0.02222222222222222,0.03884477215445006,0.7508676867283334,0.0018891491117377156,1.0237020969390869,6.7,3.7133393177689658,20.5,12.094535037684489
Wine,Gini_Impurity,FOLD-RM (fit),0.9222222222222222,0.05524605144509738,0.9344643958488887,0.0380827199548512,0.1539853811264038,6.8,0.7888106377466158,7.0,0.9428090415820636
Wine,Precision_Gini_Impurity,CON-FOLD (confidence_fit),0.725,0.044309207829649644,0.7972689470922222,0.014758905976379683,2.1514174222946165,58.8,2.4404006956964177,61.0,5.374838498865699
Wine,Precision_Gini_Impurity,FOLD-RM (fit),0.9305555555555556,0.026995147661320853,0.9399437991352778,0.017078459796046982,0.09808571338653564,6.7,0.6749485577105531,6.8,0.7888106377466155
Wine,Precision_Information_Gain,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,0.03624148368835449,0.0,0.0,0.0,0.0
Wine,Precision_Information_Gain,FOLD-RM (fit),0.9472222222222222,0.040253824294970666,0.9475005674502779,0.03292952463337956,0.16247875690460206,7.3,0.6749485577105528,7.7,0.9486832980505138
Wine,TP_Gini_Impurity,CON-FOLD (confidence_fit),0.03333333333333333,0.025526016207574487,0.7515412978394445,0.001178638958200748,12.119694805145263,9.0,4.163331998932265,54.4,24.980881578608155
Wine,TP_Gini_Impurity,FOLD-RM (fit),0.9472222222222222,0.03574122049188664,0.9503696154836112,0.027637269116379086,0.15493488311767578,7.2,0.6324555320336759,7.5,0.7071067811865477
Wine,TP_Information_Gain,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,0.0077861309051513675,0.0,0.0,0.0,0.0
Wine,TP_Information_Gain,FOLD-RM (fit),0.9194444444444445,0.04430920782964958,0.9356974615663889,0.026731524570031542,0.13397486209869386,7.2,0.7888106377466155,7.4,0.966091783079296
Wine,information_gain,CON-FOLD (confidence_fit),0.9583333333333334,0.03525820882344404,0.9574836291138888,0.024091063860058902,0.05863256454467773,7.1,0.5676462121975466,7.1,0.5676462121975466
Wine,information_gain,FOLD-RM (fit),0.9388888888888889,0.03884477215445007,0.9426499235822222,0.030522985179977376,0.16338589191436767,7.4,0.5163977794943222,7.7,0.48304589153964805
Wine,original,CON-FOLD (confidence_fit),0.9277777777777777,0.049344120720274914,0.9482682247416667,0.028461532212334197,0.1515218734741211,7.0,0.9428090415820634,7.0,0.9428090415820634
Wine,original,FOLD-RM (fit),0.9277777777777778,0.043822813208145295,0.9413639554061112,0.031759349719694296,0.1306640625,6.9,1.1005049346146119,7.0,1.1547005383792517
